,IssueID,Runid,Edition,IssueDate,isTrain,Main.Suppl,No.Of.Books,Machine,Folder,Print.Order,Gross.Counter,Waste,Avg.Speed,TotalPages,ColorPages,BWPages,BroadSheets,Tabloids,Total.Run.time..Mnts.,Total.Downtime,Number.of.stoppages,W.b.s,Products,Production.Start,Production.End,BookID,Balloon.Folder,Change.Over.Time..Sec.,Change.Over.Type,numBookId,numFails,1/2 Flap,1/2 Flap with Glue,AD Stick,Bookmark,Center Butterfly Flap with Gluing,Center Horizontal Flap in Tabloid,Custom size flap,Fragrance in Newspaper,French Window,French Window with Gluing (Slitting),French Window with Perforation,Front page  Gate Fold with gluing,Full Page Jacket,Full Page with gluing,GLUED HALF FLAP,INTERLOCKING  XL FLAP,Plow Reverse Gate Fold,Power Jacket (GNP),Power Jacket (SNP),Power Jacket With Seamless Panorama,Power jacket with Centrespread,Power jacket with Centrespread Panorama,Reverse Flap,Seamless Panorama,Seamless Panorama  in Tabloid,Spine advt innovation,Super Panorama with Gluing,Super panorama,Times Bookmark,Vertical Perforation,Vertical flap,XXL Innovation,XXXL  Panorama,DOUBLE PANORAMA,GNP.Jacket,dow,startHour,endHour,Product.Type,pullout,integrated,Twin.Folder
1421,221830,119853,MTMT_THP_1_220916,22-09-2016,1,main,2,Colorman-A,Press 1,57000,57884,884,75500,22,22,0,22,0,46,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MAH. TIMES-MUMBAI (CITY-THANE BADLAPUR),03:01,03:47,274131,0,3840,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,>,1,0,0
1422,221833,119846,TOIM_0MP_1_220916,22-09-2016,1,main,1,Colorman-A,Press 1,146360,148030,1670,75912,30,30,0,30,0,117,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),00:46,02:43,274135,0,12060,Fresh Start,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,>,0,0,0
1423,221835,119840,TOIN_0MP_1_220916,22-09-2016,1,main,2,Colorman-A,Press 1,19490,20626,1136,45835,20,20,0,20,0,27,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES,22:55,23:22,274138,0,9960,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,23,>,1,0,0
1424,221854,119843,0MTM_VVR_1_220916,22-09-2016,1,main,2,Cromoman-C,Press 5,29810,32880,3070,45879,16,16,0,16,0,43,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MAH. TIMES-MUMBAI (CITY-THANE BADLAPUR),23:00,23:43,274159,0,18360,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,23,>,0,1,0
1425,221856,119850,MTMT_MPR_1_220916,22-09-2016,1,main,1,Cromoman-C,Press 5,131630,135221,3591,48007,14,14,0,14,0,169,13,1,0,MAHARASHTRA TIMES-MUMBAI (CITY),00:03,02:52,274162,0,11340,>>to>>,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,>,0,0,0
1426,221873,119854,MTHP_MPR_1_220916,22-09-2016,1,main,2,Cromoman-C,Press 5,44670,49911,5241,55456,22,22,0,22,0,54,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS,02:56,03:50,274181,0,3480,>>to>>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,>,1,0,0
1427,221895,221832,MMIR_0MP_1_220916,22-09-2016,1,main,1,Colorman-B,Press 3,278010,278820,810,72108,20,40,0,0,40,232,0,0,0,MUMBAI MIRROR,23:33,03:25,274205,0,31740,Fresh Start,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,3,>,0,0,0
1428,221986,119930,MTNK_0MP_2_230916,23-09-2016,1,main,2,Colorman-B,Press 4,50120,50612,492,52357,20,20,0,20,0,58,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS,22:57,23:55,274330,0,10920,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,23,>,1,0,0
1429,221987,119915,TOIN_0MP_1_230916,23-09-2016,1,main,3,Colorman-A,Press 1,19550,20592,1042,45760,24,24,0,24,0,27,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES+TOI - ONE OFF FEATURES -NASIK,23:01,23:28,274332,0,70860,Fresh Start,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,23,>,1,0,0
1430,222013,119928,0MTM_VVR_1_230916,23-09-2016,1,main,2,Cromoman-C,Press 5,29960,32394,2434,53990,16,16,0,16,0,36,1,1,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MT - MUMBAI - VASAI VIRAR ONE OFF,23:19,23:55,274364,0,11160,Fresh Start,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,23,>,0,1,0
1431,222014,119932,MTMT_MPR_1_230916,23-09-2016,1,main,1,Cromoman-C,Press 5,132010,134412,2402,60184,14,14,0,14,0,134,9,2,0,MAHARASHTRA TIMES-MUMBAI (CITY),00:17,02:31,274366,0,9360,>>to>>,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,>,0,0,0
1432,222049,119937,TOIV_0MP_1_230916,23-09-2016,1,main,1,Colorman-B,Press 4,73640,74016,376,70491,28,28,0,28,0,63,0,0,0,TIMES OF INDIA NAVI MUMBAI,01:18,02:21,274403,0,8760,Fresh Start,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,>,0,0,0
1433,222051,119940,TOIT_0MP_1_230916,23-09-2016,1,main,1,Colorman-B,Press 4,62040,63082,1042,67587,28,28,0,28,0,56,2,1,0,THE TIMES OF INDIA - THANE CITY,02:38,03:34,274406,0,4380,>to>,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,>,0,0,0
1434,222058,119931,TOIM_0MP_1_230916,23-09-2016,1,main,1,Colorman-A,Press 1,147010,148482,1472,65028,28,28,0,28,0,137,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),00:38,02:55,274415,0,12420,Fresh Start,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,>,0,0,0
1435,222064,119941,MTMT_THP_1_230916,23-09-2016,1,main,2,Colorman-A,Press 1,45000,45690,690,72142,20,20,0,20,0,38,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS,03:15,03:53,274424,0,3480,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,>,1,0,0
1436,222090,119939,MTHP_MPR_1_230916,23-09-2016,1,main,2,Cromoman-C,Press 5,56810,58081,1271,47737,20,20,0,20,0,73,5,2,0,MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS,02:38,03:51,274457,0,4800,>>to>>,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,>,1,0,0
1437,222112,222111,0MMS_0MP_1_230916,23-09-2016,1,main,2,Colorman-B,Press 3,75870,76486,616,70602,22,44,0,0,44,65,0,0,0,MUMBAI MIRROR+MM - SOUTHERN SPLIT (TABLOID) ONE OFF,23:14,00:19,274483,0,12660,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,>,0,1,0
1438,222113,222053,0MMW_0MP_1_230916,23-09-2016,1,main,2,Colorman-B,Press 3,20980,21408,428,55846,22,44,0,0,44,23,0,0,0,MUMBAI MIRROR+MM - WESTERN SPLIT (TABLOID) ONE OFF,00:26,00:49,274485,0,1800,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,>,0,1,0
1439,222119,222056,0MMC_0MP_1_230916,23-09-2016,1,main,2,Colorman-B,Press 3,184220,185154,934,75062,22,44,0,0,44,148,4,1,0,MUMBAI MIRROR+MM - CENTRAL SPLIT (TABLOID) ONE OFF,01:00,03:28,274493,0,9540,>to>,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,>,0,1,0
1440,222250,119966,MTHP_MPR_1_240916,24-09-2016,1,main,2,Cromoman-C,Press 5,103130,104320,1190,56901,20,20,0,20,0,110,1,1,0,MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS,23:28,01:18,274668,0,16800,Fresh Start,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,1,>,1,0,0
1441,222252,119977,MTMT_MPR_1_240916,24-09-2016,1,main,1,Cromoman-C,Press 5,85840,86537,697,62556,14,14,0,14,0,83,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),01:26,02:49,274671,0,5460,>>to>>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,>,0,0,0
1442,222258,119972,MTMT_0MP_1_240916,24-09-2016,1,main,1,Colorman-B,Press 4,80000,80652,652,72225,14,14,0,14,0,67,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),22:55,00:02,274678,0,12540,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,>,0,0,0
1443,222261,119975,TOIM_0MP_1_240916,24-09-2016,1,main,1,Colorman-B,Press 4,83000,84232,1232,67385,32,32,0,32,0,75,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),00:59,02:14,274682,0,7920,Fresh Start,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,>,0,0,0
1444,222264,119971,MMIR_0MP_1_240916,24-09-2016,1,main,1,Colorman-B,Press 3,288400,289270,870,72620,22,44,0,0,44,239,0,0,0,MUMBAI MIRROR,23:31,03:30,274686,0,29220,Fresh Start,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,3,>,0,0,0
1445,222277,119968,TOIN_0MP_1_240916,24-09-2016,1,main,3,Colorman-A,Press 1,20120,20778,658,51945,24,24,0,24,0,24,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES+PROPERTY PLUS - NASHIK,23:06,23:30,274705,0,8940,Fresh Start,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,23,>,1,0,0
1446,222280,119973,MTNK_0MP_1_240916,24-09-2016,1,main,3,Colorman-A,Press 1,50100,50814,714,70903,24,24,0,24,0,43,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS+MT NASHIK TIMES MAIFAL,23:51,00:34,274710,0,3840,>to>,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,>,1,0,0
1447,222284,119980,TOIV_0MP_1_240916,24-09-2016,1,main,1,Colorman-A,Press 1,74610,76566,1956,74096,36,36,0,36,0,62,0,0,0,TIMES OF INDIA NAVI MUMBAI,02:27,03:29,274716,0,4740,>to>,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,>,0,0,0
1448,222319,222272,TOIT_0MP_2_240916,24-09-2016,1,main,1,Colorman-B,Press 3,25000,25890,890,59746,36,36,0,36,0,26,1,1,0,THE TIMES OF INDIA - THANE CITY,03:52,04:18,274752,0,2880,Fresh Start,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,>,0,0,0
1449,222320,222287,TOIT_0MP_1_240916,24-09-2016,1,main,1,Colorman-A,Press 1,38270,39022,752,70949,36,36,0,36,0,33,0,0,0,THE TIMES OF INDIA - THANE CITY,03:45,04:18,274753,0,2940,Fresh Start,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,>,0,0,0
1450,222338,222337,TOIM_0MP_1_240916,24-09-2016,1,main,1,Colorman-A,Press 1,65690,67568,1878,71124,32,32,0,32,0,57,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),01:09,02:06,274773,0,5520,>to>,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,>,0,0,0
1451,222489,120012,TOIN_0MP_1_250916,25-09-2016,1,main,2,Colorman-A,Press 1,22510,23134,624,53386,24,24,0,24,0,26,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES,22:54,23:20,274959,0,11940,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,23,>,1,0,0
1452,222491,120023,MMIR_0MP_1_250916,25-09-2016,1,main,1,Colorman-B,Press 4,129940,130634,694,71254,22,44,0,0,44,110,0,0,0,MUMBAI MIRROR ON SUNDAY,23:18,01:08,274962,0,82440,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,>,0,0,0
1453,222493,120022,MMIR_0MP_1_250916,25-09-2016,1,main,1,Colorman-B,Press 3,146000,147474,1474,74986,22,44,0,0,44,118,0,0,0,MUMBAI MIRROR ON SUNDAY,23:10,01:08,274966,0,23580,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,>,0,0,0
1454,222495,120024,MTNK_0MP_1_250916,25-09-2016,1,main,3,Colorman-A,Press 1,50170,50886,716,66373,26,26,0,26,0,46,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS+TOI - ONE OFF FEATURES -NASIK,23:41,00:27,274968,0,4020,>to>,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,>,1,0,0
1455,222496,120026,TOIV_0MP_1_250916,25-09-2016,1,main,1,Colorman-B,Press 3,76510,77252,742,70229,38,38,0,38,0,66,0,0,0,TIMES OF INDIA NAVI MUMBAI,01:30,02:36,274971,0,5280,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,>,0,0,0
1456,222499,120028,TOIT_0MP_1_250916,25-09-2016,1,main,1,Colorman-B,Press 3,66260,66768,508,70282,40,40,0,40,0,57,0,0,0,THE TIMES OF INDIA - THANE CITY,02:53,03:50,274975,0,4440,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,>,0,0,0
1457,222503,222498,TOIM_0MP_1_250916,25-09-2016,1,main,1,Colorman-A,Press 1,211050,212646,1596,70882,36,36,0,36,0,180,0,0,0,SUNDAY TIMES OF INDIA-MUMBAI (CITY-2),00:50,03:50,274980,0,12180,>to>,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,>,0,0,0
1458,222514,120021,MTMT_MPR_1_250916,25-09-2016,1,main,1,Cromoman-C,Press 5,167820,170184,2364,56104,18,18,0,18,0,182,3,1,0,MAHARASHTRA TIMES-MUMBAI (CITY),23:05,02:07,274992,0,21300,>>to>>,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,>,0,0,0
1459,222526,222523,MTHP_MPR_1_250916,25-09-2016,1,main,3,Cromoman-C,Press 5,105010,106758,1748,62798,26,26,0,26,0,102,2,1,0,MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS+THANE PLUS,02:39,04:21,275008,0,8040,>>to>>,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,>,1,1,0
1460,222596,120055,MTNK_0MP_1_260916,26-09-2016,1,main,2,Colorman-B,Press 4,50100,50746,646,48329,20,20,0,20,0,63,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS,22:53,23:56,275085,0,82080,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,23,>,1,0,0
1461,222620,120057,TOIN_0MP_1_260916,26-09-2016,1,main,1,Colorman-A,Press 1,19550,20858,1308,48133,16,16,0,16,0,26,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI),22:37,23:03,275114,0,8580,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,23,>,0,0,0
1462,222645,120062,MMIR_0MP_1_260916,26-09-2016,1,main,1,Colorman-B,Press 3,279840,281748,1908,75132,20,40,0,0,40,225,0,0,0,MUMBAI MIRROR,23:37,03:22,275145,0,26940,Fresh Start,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,3,>,0,0,0
1463,222659,120059,0MTM_VVR_1_260916,26-09-2016,1,main,2,Cromoman-C,Press 5,32340,35526,3186,60901,14,14,0,14,0,35,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MT - MUMBAI - VASAI VIRAR ONE OFF,23:17,23:52,275161,0,18660,>>to>>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,23,>,0,1,0
1464,222661,120064,MTHP_MPR_1_260916,26-09-2016,1,main,2,Cromoman-C,Press 5,101540,102576,1036,66178,20,20,0,20,0,93,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS,00:10,01:43,275164,0,6660,>>to>>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,>,1,0,0
1465,222665,120066,MTMT_MPR_1_260916,26-09-2016,1,main,1,Cromoman-C,Press 5,129390,130010,620,68426,12,12,0,12,0,114,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),01:51,03:45,275169,0,7320,>>to>>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,>,0,0,0
1466,222704,222621,TOIM_0MP_1_260916,26-09-2016,1,main,2,Colorman-A,Press 1,146610,147698,1088,78423,26,26,0,26,0,113,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2)+EDUCATION TIMES - MUMBAI,00:30,02:23,275221,0,12000,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,>,0,1,0
1467,222706,222640,TOIV_0MP_1_260916,26-09-2016,1,main,2,Colorman-B,Press 4,72200,72770,570,70422,26,26,0,26,0,62,0,0,0,TIMES OF INDIA NAVI MUMBAI+EDUCATION TIMES - MUMBAI,00:55,01:57,275224,0,7260,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,>,0,1,0
1468,222707,222638,TOIT_0MP_1_260916,26-09-2016,1,main,2,Colorman-B,Press 4,62030,62738,708,73809,26,26,0,26,0,51,0,0,0,THE TIMES OF INDIA - THANE CITY+EDUCATION TIMES - MUMBAI,02:20,03:11,275226,0,4320,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,>,0,1,0
1469,222781,120097,TOIN_0MP_1_270916,27-09-2016,1,main,1,Colorman-A,Press 1,19550,20414,864,55674,16,16,0,16,0,22,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI),23:02,23:24,275305,0,13380,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,23,>,0,0,0
1470,222825,120095,MTMT_0MP_1_270916,27-09-2016,1,main,1,Colorman-B,Press 4,25000,25500,500,35581,14,14,0,14,0,43,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),23:21,00:04,275359,0,75180,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,>,0,0,0
1471,222826,120099,0MTM_VVR_1_270916,27-09-2016,1,main,2,Cromoman-C,Press 5,29640,31266,1626,56847,16,16,0,16,0,33,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MT - MUMBAI - VASAI VIRAR ONE OFF,23:22,23:55,275360,0,13140,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,23,>,0,1,0
1472,222828,120101,MTNK_0MP_1_270916,27-09-2016,1,main,2,Colorman-B,Press 3,50100,50414,314,63017,20,20,0,20,0,48,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS,23:07,23:55,275363,0,11940,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,23,>,1,0,0
1473,222860,222839,MTHP_MPR_1_270916,27-09-2016,1,main,2,Cromoman-C,Press 5,101750,103679,1929,55542,22,22,0,22,0,112,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS,00:18,02:10,275402,0,8100,>>to>>,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,>,1,0,0
1474,222865,222845,MTMT_MPR_1_270916,27-09-2016,1,main,1,Cromoman-C,Press 5,106520,106779,259,68889,14,14,0,14,0,93,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),02:13,03:46,275408,0,5760,>>to>>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,>,0,0,0
1475,222866,120103,MMIR_0MP_1_270916,27-09-2016,1,main,1,Colorman-A,Press 1,275790,278068,2278,69807,20,40,0,0,40,239,9,1,1,MUMBAI MIRROR,23:47,03:46,275409,0,15720,>to>,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,3,>,0,0,0
1476,222885,222835,TOIM_0MP_1_270916,27-09-2016,1,main,1,Colorman-B,Press 3,145620,149860,4240,109653,26,26,0,26,0,82,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),01:04,02:26,275434,0,9060,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,>||>,0,0,1
1477,222887,222848,TOIV_0MP_1_270916,27-09-2016,1,main,1,Colorman-B,Press 3,72260,73340,1080,115800,26,26,0,26,0,38,0,0,0,TIMES OF INDIA NAVI MUMBAI,02:38,03:16,275436,0,2340,>||>to>||>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,>||>,0,0,1
1478,222888,222843,TOIT_0MP_1_270916,27-09-2016,1,main,1,Colorman-B,Press 3,61770,62656,886,113920,26,26,0,26,0,33,0,0,0,THE TIMES OF INDIA - THANE CITY,03:26,03:59,275437,0,2160,>||>to>||>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,>||>,0,0,1
1479,223014,120133,0MTM_VVP_1_280916,28-09-2016,1,main,2,Colorman-B,Press 4,31050,31635,585,55826,14,14,0,14,0,34,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MT - MUMBAI - VASAI VIRAR ONE OFF,23:10,23:44,275583,0,85200,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,23,>,0,1,0
1480,223021,120139,TOIV_0MP_1_280916,28-09-2016,1,main,2,Colorman-B,Press 4,73660,74314,654,67558,32,32,0,32,0,66,0,0,0,TIMES OF INDIA NAVI MUMBAI+ASCENT - MUMBAI,01:00,02:06,275591,0,8520,Fresh Start,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,>,0,1,0
